Date,bitcoin,ethereum,ripple,litecoin,stellar,monero
"Mar 18, 2017",973.82,34.16,0.00671,3.97,0.001877,20.07
"Mar 17, 2017",1100.23,46.83,0.006116,4.06,0.001957,22.35
"Mar 16, 2017",1187.81,46.35,0.0063939999999999995,4.24,0.00197,22.48
"Mar 15, 2017",1249.61,35.06,0.006314,4.16,0.001953,18.98
"Mar 14, 2017",1240.0,28.65,0.006381,4.06,0.001918,17.76
"Mar 13, 2017",1231.92,28.59,0.006385,4.17,0.0019649999999999997,18.13
"Mar 12, 2017",1221.38,23.44,0.006255,3.84,0.001847,16.79
"Mar 11, 2017",1175.83,21.47,0.0062380000000000005,3.8,0.0017879999999999999,14.69
"Mar 10, 2017",1116.72,19.33,0.006227,3.75,0.0017329999999999997,13.21
"Mar 09, 2017",1188.49,17.75,0.006498,3.84,0.00179,13.03
"Mar 08, 2017",1150.0,16.65,0.006509,3.78,0.001835,12.47
"Mar 07, 2017",1223.54,18.89,0.006534000000000001,3.82,0.0020109999999999998,13.53
"Mar 06, 2017",1272.83,19.61,0.006057,3.92,0.001876,15.41
"Mar 05, 2017",1267.12,19.3,0.006129,3.9,0.001738,15.18
"Mar 04, 2017",1255.15,18.62,0.006299,3.88,0.0017530000000000002,13.67
"Mar 03, 2017",1274.99,19.46,0.006339,3.92,0.0017629999999999998,13.91
"Mar 02, 2017",1251.01,19.03,0.005991,3.92,0.0017870000000000002,13.11
"Mar 01, 2017",1222.5,17.35,0.005408,3.8,0.0017239999999999998,12.33
"Feb 28, 2017",1179.97,15.82,0.005536,3.77,0.001843,12.28
"Feb 27, 2017",1179.97,15.4,0.005609,3.8,0.0017739999999999998,11.96
"Feb 26, 2017",1165.2,14.52,0.005671,3.83,0.001875,11.89
"Feb 25, 2017",1143.84,13.55,0.005665,3.83,0.0018809999999999999,11.85
"Feb 24, 2017",1173.68,13.07,0.0057009999999999995,3.85,0.0018850000000000002,11.92
"Feb 23, 2017",1166.72,13.12,0.005895,3.84,0.001927,12.87
"Feb 22, 2017",1117.44,12.6,0.00586,3.81,0.002008,12.77
"Feb 21, 2017",1115.3,12.67,0.005832,3.78,0.001997,12.34
"Feb 20, 2017",1079.98,12.43,0.005873,3.77,0.002052,12.22
"Feb 19, 2017",1047.87,12.76,0.005878,3.76,0.002014,12.99
"Feb 18, 2017",1054.42,12.81,0.005569,3.79,0.0020210000000000002,13.36
"Feb 17, 2017",1046.21,12.68,0.005935,3.83,0.002093,13.3
"Feb 16, 2017",1027.44,12.9,0.006027,3.79,0.002139,13.1
"Feb 15, 2017",1007.48,12.92,0.006147,3.81,0.002224,13.62
"Feb 14, 2017",1004.55,13.03,0.006278,3.77,0.00209,12.99
"Feb 13, 2017",990.64,11.27,0.006251,3.72,0.0020670000000000003,12.2
"Feb 12, 2017",999.18,11.4,0.006268999999999999,3.76,0.00209,12.33
"Feb 11, 2017",1004.45,11.35,0.006333,3.79,0.002111,12.24
"Feb 10, 2017",988.67,11.28,0.006289,3.78,0.002141,11.98
"Feb 09, 2017",994.38,11.03,0.006374,3.8,0.0021550000000000002,12.12
"Feb 08, 2017",1063.07,11.43,0.006437999999999999,4.02,0.002235,12.8
"Feb 07, 2017",1061.35,11.52,0.0064069999999999995,4.04,0.0023190000000000003,12.65
"Feb 06, 2017",1038.15,11.39,0.00645,4.04,0.002369,12.88
"Feb 05, 2017",1027.34,11.35,0.006442,4.04,0.002344,12.8
"Feb 04, 2017",1042.9,11.43,0.006492,4.06,0.002391,12.61
"Feb 03, 2017",1029.91,11.11,0.006474,4.08,0.0023989999999999997,12.86
"Feb 02, 2017",1011.8,10.82,0.006469,4.09,0.00242,13.14
"Feb 01, 2017",989.02,10.73,0.006540000000000001,4.08,0.002357,13.27
"Jan 31, 2017",970.4,10.73,0.006314,4.08,0.0023710000000000003,12.99
"Jan 30, 2017",920.38,10.57,0.006381,4.02,0.0024579999999999997,12.71
"Jan 29, 2017",919.5,10.48,0.006402,3.85,0.002225,12.66
"Jan 28, 2017",921.59,10.56,0.006342,3.85,0.0021920000000000004,12.85
"Jan 27, 2017",919.75,10.54,0.0064150000000000006,3.86,0.002196,12.1
"Jan 26, 2017",917.59,10.59,0.006690000000000001,3.83,0.0021969999999999997,11.98
"Jan 25, 2017",901.54,10.57,0.006513,3.71,0.002157,11.83
"Jan 24, 2017",892.69,10.63,0.006540000000000001,3.79,0.002234,11.81
"Jan 23, 2017",921.01,10.82,0.006697,3.84,0.002332,12.25
"Jan 22, 2017",924.67,10.7,0.006712999999999999,3.84,0.002336,12.18
"Jan 21, 2017",921.79,10.91,0.006706,3.9,0.002301,12.03
"Jan 20, 2017",895.03,10.6,0.006675,3.89,0.002357,11.91
"Jan 19, 2017",899.07,10.4,0.007034,3.86,0.002349,12.15
"Jan 18, 2017",886.62,10.23,0.0067090000000000006,3.84,0.0024809999999999997,12.05
"Jan 17, 2017",907.94,10.3,0.0068,3.94,0.002545,12.39
"Jan 16, 2017",831.53,9.64,0.006788,3.9,0.00238,10.64
"Jan 15, 2017",821.8,9.9,0.006726,3.93,0.002441,10.76
"Jan 14, 2017",818.41,9.65,0.006862999999999999,3.9,0.002472,11.09
"Jan 13, 2017",823.98,9.77,0.006595999999999999,3.89,0.002398,11.27
"Jan 12, 2017",804.83,9.86,0.006423000000000001,3.96,0.002475,11.85
"Jan 11, 2017",777.76,9.72,0.006411,3.85,0.002089,11.64
"Jan 10, 2017",907.68,10.55,0.006698000000000001,4.59,0.002355,13.39
"Jan 09, 2017",902.83,10.33,0.006167,4.3,0.0023469999999999997,13.74
"Jan 08, 2017",911.2,10.29,0.006233,3.99,0.002355,13.47
"Jan 07, 2017",908.59,9.87,0.006365999999999999,3.96,0.002396,13.06
"Jan 06, 2017",902.2,10.25,0.006314999999999999,3.86,0.002494,14.03
"Jan 05, 2017",1013.38,10.25,0.006201,4.29,0.002598,16.19
"Jan 04, 2017",1154.73,11.25,0.00657,4.84,0.002735,18.53
"Jan 03, 2017",1043.84,9.73,0.006386,4.63,0.002554,16.09
"Jan 02, 2017",1021.75,8.38,0.006311,4.65,0.002477,16.05
"Jan 01, 2017",998.33,8.17,0.006368,4.51,0.0024809999999999997,13.97
"Dec 31, 2016",963.74,7.97,0.006449,4.33,0.0024690000000000003,13.78
"Dec 30, 2016",961.24,8.16,0.006426,4.39,0.0025440000000000003,12.97
"Dec 29, 2016",973.5,8.28,0.006340999999999999,4.56,0.002559,13.13
"Dec 28, 2016",975.92,7.52,0.006173,4.57,0.002509,14.09
"Dec 27, 2016",933.2,7.17,0.0061990000000000005,4.47,0.002543,12.69
"Dec 26, 2016",907.61,7.27,0.006326,4.36,0.002657,10.27
"Dec 25, 2016",896.18,7.18,0.006444,4.35,0.002578,9.73
"Dec 24, 2016",898.82,7.27,0.0063490000000000005,4.55,0.002691,9.65
"Dec 23, 2016",921.98,7.17,0.006286,4.66,0.002646,9.55
"Dec 22, 2016",864.54,7.58,0.006363000000000001,3.71,0.002751,8.9
"Dec 21, 2016",834.28,7.91,0.006445,3.65,0.00281,8.28
"Dec 20, 2016",800.88,7.66,0.0065,3.66,0.002836,8.43
"Dec 19, 2016",792.71,7.64,0.0065450000000000005,3.66,0.002868,8.63
"Dec 18, 2016",790.53,7.87,0.006573999999999999,3.68,0.0029,8.61
"Dec 17, 2016",790.83,7.88,0.006541,3.7,0.0027719999999999997,8.32
"Dec 16, 2016",784.91,7.86,0.00671,3.63,0.003123,8.51
"Dec 15, 2016",778.09,7.83,0.006662,3.62,0.002802,8.42
"Dec 14, 2016",781.48,8.27,0.006705,3.62,0.00215,8.41
"Dec 13, 2016",780.56,8.42,0.0067079999999999996,3.65,0.0021579999999999998,8.11
"Dec 12, 2016",780.09,8.52,0.006778,3.66,0.0022719999999999997,8.05
"Dec 11, 2016",769.73,8.19,0.006744,3.64,0.002353,7.91
"Dec 10, 2016",774.65,8.13,0.006816,3.68,0.0022329999999999997,7.78
"Dec 09, 2016",772.79,8.45,0.007135,3.69,0.002545,7.95
"Dec 08, 2016",770.81,8.23,0.007097,3.69,0.002421,7.79
"Dec 07, 2016",768.13,8.38,0.006851,3.62,0.0027670000000000004,7.89
"Dec 06, 2016",764.22,7.87,0.0066549999999999995,3.54,0.002666,7.54
"Dec 05, 2016",758.7,6.82,0.0064340000000000005,3.53,0.001542,7.91
"Dec 04, 2016",773.87,7.44,0.006527,3.9,0.001532,7.8
"Dec 03, 2016",771.15,7.92,0.006587999999999999,3.92,0.001592,8.27
"Dec 02, 2016",777.94,7.76,0.006659999999999999,3.95,0.001529,8.23
"Dec 01, 2016",756.77,8.45,0.006702,3.91,0.0016190000000000002,8.58
"Nov 30, 2016",745.69,8.59,0.006723000000000001,3.89,0.001629,8.95
"Nov 29, 2016",735.6,8.17,0.00678,3.87,0.001667,7.6
"Nov 28, 2016",735.81,8.72,0.0070079999999999995,3.88,0.001655,7.89
"Nov 27, 2016",732.03,9.0,0.0070739999999999996,3.88,0.0016649999999999998,7.93
"Nov 26, 2016",735.38,9.33,0.007390000000000001,3.89,0.0016489999999999999,7.62
"Nov 25, 2016",741.65,9.4,0.006901999999999999,3.92,0.0017219999999999998,7.54
"Nov 24, 2016",740.29,9.23,0.00695,3.91,0.001691,7.81
"Nov 23, 2016",744.59,9.84,0.007061,3.93,0.0017329999999999997,7.91
"Nov 22, 2016",751.35,9.91,0.0074340000000000005,3.95,0.0017350000000000002,7.69
"Nov 21, 2016",739.25,9.62,0.007566,3.94,0.001755,6.8
"Nov 20, 2016",731.03,9.58,0.007651000000000001,3.92,0.00176,6.58
"Nov 19, 2016",751.62,9.66,0.0077989999999999995,3.95,0.001796,6.55
"Nov 18, 2016",751.59,9.48,0.007778,3.96,0.001807,6.72
"Nov 17, 2016",740.98,9.99,0.0077269999999999995,3.94,0.00182,6.79
"Nov 16, 2016",744.2,10.06,0.007842,4.02,0.001772,6.58
"Nov 15, 2016",711.62,10.22,0.007881,3.89,0.001853,7.3
"Nov 14, 2016",705.02,9.97,0.008098000000000001,3.88,0.0018800000000000002,7.71
"Nov 13, 2016",702.03,10.1,0.008256999999999999,3.88,0.0018960000000000001,7.1
"Nov 12, 2016",705.05,9.88,0.008043999999999999,3.76,0.0018989999999999999,7.44
"Nov 11, 2016",716.41,10.29,0.008065000000000001,3.82,0.001913,6.78
"Nov 10, 2016",715.53,10.52,0.008136,3.82,0.001948,6.1
"Nov 09, 2016",723.27,10.66,0.008079000000000001,3.86,0.001968,6.19
"Nov 08, 2016",709.85,10.83,0.008206,3.84,0.001986,6.32
"Nov 07, 2016",703.13,10.81,0.008108,3.84,0.002013,5.74
"Nov 06, 2016",711.52,10.87,0.008193,3.89,0.001959,4.97
"Nov 05, 2016",703.42,11.0,0.00823,3.87,0.0020210000000000002,5.02
"Nov 04, 2016",703.24,11.09,0.008157,3.88,0.001999,4.85
"Nov 03, 2016",688.7,10.8,0.008020999999999999,3.86,0.001994,4.89
"Nov 02, 2016",740.83,10.75,0.008222,4.1,0.002023,4.51
"Nov 01, 2016",729.79,10.77,0.008102,4.09,0.0019760000000000003,4.71
"Oct 31, 2016",700.97,11.0,0.008196,3.99,0.002088,5.12
"Oct 30, 2016",701.86,11.18,0.008014,4.03,0.002127,5.57
"Oct 29, 2016",714.48,10.44,0.007731999999999999,4.09,0.001957,5.14
"Oct 28, 2016",689.65,11.09,0.008143000000000001,3.97,0.002095,5.73
"Oct 27, 2016",688.31,11.5,0.008481,4.02,0.002176,6.21
"Oct 26, 2016",678.3,11.53,0.008834999999999999,3.96,0.002338,6.17
"Oct 25, 2016",657.59,11.41,0.008891,3.9,0.002357,6.09
"Oct 24, 2016",653.76,11.97,0.009065,3.87,0.002471,6.42
"Oct 23, 2016",657.07,12.04,0.009454,3.92,0.002438,6.51
"Oct 22, 2016",657.29,12.07,0.008971999999999999,3.89,0.002407,6.52
"Oct 21, 2016",632.83,12.18,0.009029,3.81,0.0024760000000000003,6.78
"Oct 20, 2016",630.86,12.1,0.009092,3.78,0.00267,6.56
"Oct 19, 2016",630.52,12.02,0.008627,3.8,0.002339,6.62
"Oct 18, 2016",637.96,12.59,0.00835,3.84,0.002388,6.57
"Oct 17, 2016",639.19,12.01,0.008029999999999999,3.91,0.002291,6.28
"Oct 16, 2016",641.63,11.95,0.008078,3.89,0.002418,6.38
"Oct 15, 2016",638.65,11.98,0.008145999999999999,3.87,0.002439,6.56
"Oct 14, 2016",640.38,11.94,0.008767,3.9,0.002479,6.92
"Oct 13, 2016",636.79,11.96,0.007982,3.91,0.002539,6.91
"Oct 12, 2016",636.19,11.93,0.007949,3.76,0.002637,7.31
"Oct 11, 2016",641.07,11.79,0.008234,3.82,0.002679,7.28
"Oct 10, 2016",618.99,11.76,0.007978,3.8,0.002466,6.94
"Oct 09, 2016",616.75,12.05,0.007543000000000001,3.82,0.002376,7.48
"Oct 08, 2016",619.11,12.22,0.00731,3.84,0.002317,6.88
"Oct 07, 2016",617.12,12.67,0.007377,3.86,0.002374,6.89
"Oct 06, 2016",613.02,12.85,0.007382,3.85,0.002306,7.18
"Oct 05, 2016",612.51,13.04,0.007435,3.84,0.0024850000000000002,6.76
"Oct 04, 2016",610.2,13.28,0.007853,3.82,0.00259,7.65
"Oct 03, 2016",612.13,13.45,0.008089,3.84,0.00271,7.95
"Oct 02, 2016",610.89,13.2,0.008165,3.84,0.002867,8.3
"Oct 01, 2016",613.98,13.17,0.008205,3.85,0.002763,7.36
"Sep 30, 2016",609.74,13.22,0.00883,3.84,0.0028469999999999997,8.41
"Sep 29, 2016",605.69,13.07,0.008914,3.85,0.003066,8.71
"Sep 28, 2016",604.73,13.27,0.009048,3.84,0.003149,9.4
"Sep 27, 2016",606.17,13.1,0.008229,3.85,0.002549,9.31
"Sep 26, 2016",608.04,12.82,0.007963,3.86,0.002385,9.4
"Sep 25, 2016",600.83,13.1,0.007855,3.81,0.002454,10.24
"Sep 24, 2016",602.63,12.88,0.0073620000000000005,3.81,0.002219,10.63
"Sep 23, 2016",602.84,13.33,0.0072109999999999995,3.81,0.0020829999999999998,10.77
"Sep 22, 2016",596.3,13.25,0.006843000000000001,3.77,0.0021379999999999997,10.16
"Sep 21, 2016",597.15,13.77,0.006829000000000001,3.84,0.002085,9.92
"Sep 20, 2016",608.31,14.43,0.006784999999999999,3.84,0.002052,11.15
"Sep 19, 2016",609.23,13.19,0.0068579999999999995,3.83,0.002127,10.56
"Sep 18, 2016",609.87,12.43,0.006853,4.04,0.00209,9.45
"Sep 17, 2016",605.98,12.7,0.007018000000000001,3.81,0.0021620000000000003,9.68
"Sep 16, 2016",606.97,12.56,0.0074459999999999995,3.81,0.002082,8.91
"Sep 15, 2016",607.15,11.94,0.008303,3.81,0.0023190000000000003,9.41
"Sep 14, 2016",610.68,11.92,0.005961,3.83,0.001963,10.51
"Sep 13, 2016",609.24,11.92,0.005886,3.82,0.0019510000000000003,10.88
"Sep 12, 2016",608.24,11.89,0.0058969999999999995,3.82,0.0019399999999999999,10.03
"Sep 11, 2016",606.72,11.64,0.005842,3.86,0.001966,10.69
"Sep 10, 2016",623.51,12.17,0.00587,3.97,0.002032,12.23
"Sep 09, 2016",622.86,11.65,0.005869,3.97,0.00202,12.43
"Sep 08, 2016",626.32,11.35,0.005902,3.99,0.0019309999999999998,12.74
"Sep 07, 2016",614.54,11.55,0.0058920000000000005,3.97,0.001925,11.83
"Sep 06, 2016",610.44,11.69,0.005912,3.97,0.001925,12.46
"Sep 05, 2016",606.59,11.72,0.005932,3.98,0.001912,13.96
"Sep 04, 2016",608.63,11.68,0.005954,4.01,0.001934,13.39
"Sep 03, 2016",598.21,11.76,0.005964,3.89,0.001902,10.59
"Sep 02, 2016",575.54,12.11,0.0059700000000000005,3.82,0.0018850000000000002,10.21
"Sep 01, 2016",572.3,11.99,0.005984000000000001,3.83,0.001887,8.0
"Aug 31, 2016",575.47,11.67,0.006012,3.8,0.001906,8.58
"Aug 30, 2016",577.5,11.23,0.006026,3.8,0.00185,8.49
"Aug 29, 2016",574.11,10.98,0.006131,3.76,0.00183,8.5
"Aug 28, 2016",573.91,10.93,0.005963,3.74,0.001808,9.51
"Aug 27, 2016",569.95,11.15,0.005975,3.74,0.0018620000000000002,5.3
"Aug 26, 2016",579.65,11.3,0.00603,3.83,0.001888,4.18
"Aug 25, 2016",577.76,11.36,0.006079,3.8,0.0018739999999999998,4.15
"Aug 24, 2016",580.18,11.04,0.006052,3.86,0.001888,4.42
"Aug 23, 2016",583.41,11.03,0.006019,3.93,0.0018780000000000001,4.72
"Aug 22, 2016",586.75,11.12,0.006,3.66,0.0019190000000000001,3.99
"Aug 21, 2016",581.31,11.18,0.006052,3.62,0.0019079999999999998,2.54
"Aug 20, 2016",581.7,11.25,0.006114,3.62,0.00193,2.44
"Aug 19, 2016",575.63,10.75,0.0061189999999999994,3.6,0.001963,2.3
"Aug 18, 2016",574.32,10.76,0.006122,3.61,0.0019760000000000003,2.19
"Aug 17, 2016",573.22,10.75,0.006109000000000001,3.6,0.001993,2.24
"Aug 16, 2016",577.44,11.14,0.00614,3.64,0.002016,2.2
"Aug 15, 2016",567.24,11.22,0.006045,3.58,0.002019,2.18
"Aug 14, 2016",570.47,11.19,0.005994,3.65,0.0020050000000000003,2.01
"Aug 13, 2016",585.59,11.57,0.006092,3.71,0.002038,1.98
"Aug 12, 2016",587.56,11.78,0.006123,3.71,0.001831,1.95
"Aug 11, 2016",589.12,11.69,0.006189,3.74,0.001889,1.98
"Aug 10, 2016",592.1,12.14,0.006194,3.72,0.0018920000000000002,2.01
"Aug 09, 2016",587.8,12.24,0.006163,3.76,0.001871,2.05
"Aug 08, 2016",591.05,11.25,0.006027,3.79,0.001848,1.9
"Aug 07, 2016",592.69,10.91,0.006178,3.78,0.001888,1.9
"Aug 06, 2016",587.78,10.88,0.006337,3.76,0.001956,1.88
"Aug 05, 2016",575.04,10.93,0.006447,3.73,0.0019,1.79
"Aug 04, 2016",578.29,11.04,0.005816,3.75,0.0018789999999999998,1.85
"Aug 03, 2016",566.36,10.29,0.005646,3.72,0.0018039999999999998,1.57
"Aug 02, 2016",547.47,8.79,0.00569,3.64,0.001736,1.49
"Aug 01, 2016",606.27,10.94,0.005906000000000001,3.86,0.0018739999999999998,1.7
"Jul 31, 2016",624.68,11.88,0.005945000000000001,4.01,0.001916,1.82
"Jul 30, 2016",655.05,12.46,0.006121,4.06,0.0019399999999999999,1.91
"Jul 29, 2016",656.99,12.79,0.006111,4.08,0.002013,1.89
"Jul 28, 2016",655.03,12.84,0.005974,3.97,0.001948,1.85
"Jul 27, 2016",654.35,12.97,0.0059689999999999995,3.96,0.0019309999999999998,1.94
"Jul 26, 2016",651.78,11.99,0.005998,3.97,0.001939,1.83
"Jul 25, 2016",654.1,13.84,0.006246,4.03,0.002143,1.85
"Jul 24, 2016",661.28,12.75,0.006286,4.07,0.0022530000000000002,1.88
"Jul 23, 2016",655.56,14.3,0.0063170000000000006,4.06,0.002084,1.89
"Jul 22, 2016",650.62,14.66,0.0063030000000000004,4.04,0.0018239999999999999,1.83
"Jul 21, 2016",665.01,12.65,0.006416,4.12,0.0018390000000000001,1.74
"Jul 20, 2016",665.68,12.45,0.0063950000000000005,4.13,0.0018620000000000002,1.76
"Jul 19, 2016",672.86,11.62,0.006405,4.15,0.0019,1.9
"Jul 18, 2016",673.11,11.03,0.006481999999999999,4.15,0.001982,1.95
"Jul 17, 2016",679.46,11.16,0.0065379999999999995,4.19,0.001925,1.99
"Jul 16, 2016",660.77,11.65,0.006572,4.13,0.0019260000000000002,1.98
"Jul 15, 2016",663.25,11.95,0.006442,4.16,0.001977,1.99
"Jul 14, 2016",658.08,11.51,0.006385,4.15,0.002039,2.01
"Jul 13, 2016",654.47,10.5,0.006411,4.14,0.002164,1.93
"Jul 12, 2016",664.55,10.52,0.00635,4.15,0.001991,1.99
"Jul 11, 2016",647.66,10.46,0.006534000000000001,4.09,0.001809,1.98
"Jul 10, 2016",649.36,10.95,0.006673999999999999,4.1,0.001852,1.91
"Jul 09, 2016",650.96,10.97,0.006679000000000001,4.16,0.0017629999999999998,1.96
"Jul 08, 2016",666.52,11.39,0.0067150000000000005,4.22,0.00187,1.98
"Jul 07, 2016",640.56,10.11,0.0065980000000000006,4.11,0.0017399999999999998,1.9
"Jul 06, 2016",677.33,10.53,0.006691,4.47,0.001846,1.94
"Jul 05, 2016",670.63,10.61,0.006698999999999999,4.45,0.0018690000000000002,1.73
"Jul 04, 2016",683.66,11.47,0.007028,4.54,0.001935,1.71
"Jul 03, 2016",658.66,11.72,0.006606999999999999,4.25,0.001928,1.7
"Jul 02, 2016",703.7,12.13,0.006698999999999999,4.59,0.0020399999999999997,1.75
"Jul 01, 2016",676.3,12.2,0.0067870000000000005,4.26,0.0020350000000000004,1.66
"Jun 30, 2016",673.34,12.46,0.006657,4.19,0.002143,1.61
"Jun 29, 2016",639.89,12.61,0.006776999999999999,4.06,0.0020399999999999997,1.55
"Jun 28, 2016",647.0,12.18,0.006773,4.1,0.002333,1.49
"Jun 27, 2016",655.27,13.88,0.006398,4.12,0.002657,1.48
"Jun 26, 2016",629.37,13.85,0.0064,4.07,0.002026,1.48
"Jun 25, 2016",665.12,14.28,0.006414,4.23,0.0017879999999999999,1.55
"Jun 24, 2016",665.3,14.33,0.0064340000000000005,4.28,0.001786,1.59
"Jun 23, 2016",623.98,13.68,0.006381,3.85,0.001666,1.56
"Jun 22, 2016",596.12,13.1,0.006495,3.91,0.00162,1.5
"Jun 21, 2016",666.65,13.31,0.0061719999999999995,4.82,0.0017109999999999998,1.61
"Jun 20, 2016",737.23,11.84,0.006626000000000001,5.29,0.0017739999999999998,1.83
"Jun 19, 2016",763.78,12.23,0.006813,5.59,0.001831,1.87
"Jun 18, 2016",756.23,11.33,0.0066040000000000005,5.56,0.0017579999999999998,2.01
"Jun 17, 2016",748.91,15.38,0.006693000000000001,5.59,0.001697,1.75
"Jun 16, 2016",766.31,20.59,0.0066760000000000005,5.66,0.0017219999999999998,1.58
"Jun 15, 2016",694.47,18.35,0.006887000000000001,5.24,0.001668,1.46
"Jun 14, 2016",685.56,18.89,0.007104999999999999,5.2,0.001754,1.39
"Jun 13, 2016",704.38,17.6,0.005824,5.29,0.0015609999999999999,1.28
"Jun 12, 2016",672.78,15.74,0.005852,5.33,0.00162,1.25
"Jun 11, 2016",606.73,14.19,0.005765999999999999,5.01,0.001576,1.14
"Jun 10, 2016",577.47,13.91,0.005736,4.84,0.001573,1.15
"Jun 09, 2016",574.63,14.4,0.005788000000000001,4.69,0.0015869999999999999,1.11
"Jun 08, 2016",581.64,14.42,0.00577,4.75,0.001497,0.9999520000000001
"Jun 07, 2016",576.6,14.51,0.0057799999999999995,4.77,0.0014880000000000002,1.01
"Jun 06, 2016",585.54,13.93,0.005769,4.96,0.0014960000000000002,1.01
"Jun 05, 2016",574.98,13.97,0.005796,4.81,0.001498,1.0
"Jun 04, 2016",572.73,13.74,0.0057799999999999995,4.81,0.001527,0.974353
"Jun 03, 2016",569.19,13.85,0.005827000000000001,4.86,0.0015300000000000001,0.9452020000000001
"Jun 02, 2016",537.97,13.74,0.005765999999999999,4.72,0.0015119999999999999,0.92668
"Jun 01, 2016",536.92,14.0,0.005809,4.74,0.001525,0.9148709999999999
"May 31, 2016",531.39,14.08,0.005706,4.65,0.0015429999999999999,0.928747
"May 30, 2016",533.86,12.73,0.005748,4.67,0.00151,0.910537
"May 29, 2016",526.23,12.35,0.0056619999999999995,4.61,0.001497,0.881719
"May 28, 2016",530.04,11.89,0.005682,4.7,0.0014759999999999999,0.919737
"May 27, 2016",473.46,11.3,0.005679,4.5,0.001444,0.8590909999999999
"May 26, 2016",453.38,12.43,0.0056689999999999996,4.08,0.001489,0.860175
"May 25, 2016",449.6,12.53,0.005756,4.05,0.00155,0.8658870000000001
"May 24, 2016",445.98,12.73,0.005961999999999999,3.95,0.0016079999999999998,0.901127
"May 23, 2016",444.15,13.46,0.005909,3.97,0.001599,0.9147299999999999
"May 22, 2016",439.32,14.29,0.005936,3.93,0.001626,0.9387639999999999
"May 21, 2016",443.19,14.02,0.00599,3.95,0.001634,0.975433
"May 20, 2016",442.68,13.64,0.006084,3.88,0.0016489999999999999,0.9422219999999999
"May 19, 2016",438.71,14.77,0.006032,3.83,0.001661,0.8535950000000001
"May 18, 2016",454.62,13.56,0.006028,4.0,0.0017109999999999998,0.840542
"May 17, 2016",453.78,12.2,0.006023,3.98,0.0016920000000000001,0.813343
"May 16, 2016",454.16,11.17,0.006022,4.01,0.0017239999999999998,0.8183560000000001
"May 15, 2016",457.57,9.96,0.0060609999999999995,4.06,0.0017620000000000001,0.823823
"May 14, 2016",455.67,10.24,0.006072999999999999,4.01,0.0017809999999999998,0.8388950000000001
"May 13, 2016",455.67,10.51,0.006109000000000001,3.93,0.0017699999999999999,0.8477629999999999
"May 12, 2016",454.77,10.06,0.006167,3.86,0.0018,0.875668
"May 11, 2016",452.73,10.0,0.006189,3.88,0.001797,0.8597100000000001
"May 10, 2016",450.89,9.36,0.006272,3.82,0.0017739999999999998,0.829463
"May 09, 2016",460.48,9.3,0.006399,4.06,0.001802,0.825393
"May 08, 2016",458.55,9.48,0.006404000000000001,3.94,0.001796,0.8505860000000001
"May 07, 2016",458.54,9.37,0.006490000000000001,3.95,0.001814,0.880058
"May 06, 2016",459.6,9.35,0.006399,3.82,0.001829,0.877466
"May 05, 2016",447.98,9.83,0.006193,3.71,0.0018399999999999998,0.906841
"May 04, 2016",446.72,9.41,0.006323,3.75,0.001865,0.9164549999999999
"May 03, 2016",450.3,9.31,0.00656,3.74,0.0018620000000000002,0.9082370000000001
"May 02, 2016",444.67,10.16,0.006714,3.68,0.0018679999999999999,0.9643950000000001
"May 01, 2016",451.88,8.85,0.006790999999999999,3.71,0.001883,0.914293
"Apr 30, 2016",448.32,8.81,0.006812,3.66,0.001852,0.916537
"Apr 29, 2016",455.1,7.46,0.006759,3.81,0.001849,0.883684
"Apr 28, 2016",449.01,7.17,0.006686,3.79,0.0019039999999999999,0.9047940000000001
"Apr 27, 2016",444.69,7.76,0.006725,3.89,0.001832,0.9415309999999999
"Apr 26, 2016",466.09,7.4,0.007095000000000001,4.05,0.001819,0.884295
"Apr 25, 2016",461.43,7.55,0.0072829999999999995,3.81,0.001876,0.953362
"Apr 24, 2016",458.56,8.0,0.0072510000000000005,3.63,0.001912,1.01
"Apr 23, 2016",450.28,8.29,0.007345999999999999,3.33,0.0019260000000000002,1.04
"Apr 22, 2016",445.74,7.82,0.0072840000000000005,3.32,0.001917,0.9804290000000001
"Apr 21, 2016",449.43,8.1,0.0074329999999999995,3.35,0.0018739999999999998,0.977233
"Apr 20, 2016",441.39,8.47,0.007244,3.28,0.001928,1.06
"Apr 19, 2016",435.51,8.71,0.007118000000000001,3.29,0.001929,1.11
"Apr 18, 2016",428.59,9.04,0.006987,3.24,0.0019030000000000002,1.11
"Apr 17, 2016",427.4,9.31,0.006499,3.26,0.0018989999999999999,1.04
"Apr 16, 2016",430.57,8.61,0.006509999999999999,3.27,0.0019219999999999999,0.977983
"Apr 15, 2016",429.71,8.24,0.006423999999999999,3.28,0.0018789999999999998,0.990145
"Apr 14, 2016",424.28,8.39,0.006289,3.24,0.001877,1.01
"Apr 13, 2016",423.73,8.04,0.005695,3.24,0.0018629999999999999,1.03
"Apr 12, 2016",425.19,7.44,0.0058850000000000005,3.26,0.001871,0.9559860000000001
"Apr 11, 2016",422.48,8.64,0.0060479999999999996,3.24,0.0019030000000000002,1.02
"Apr 10, 2016",421.56,8.94,0.005937,3.23,0.001882,1.1
"Apr 09, 2016",419.41,9.15,0.006288,3.22,0.002017,1.13
"Apr 08, 2016",420.35,9.72,0.006670999999999999,3.22,0.002184,1.24
